Neighborhood,categories,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id,Rating
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,50a2d12be4b07d69fb6bf07f,960 West King Edward Ave.,CA,Vancouver,Canada,,2115,"['960 West King Edward Ave.', 'Vancouver BC V5Z 2E2', 'Canada']","[{'label': 'display', 'lat': 49.248559266878914, 'lng': -123.12567416747574}]",49.248559266878914,-123.12567416747574,South Cambie,V5Z 2E2,BC,Osaka Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d113941735', 'name': 'Korean Restaurant', 'pluralName': 'Korean Restaurants', 'shortName': 'Korean', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/korean_', 'suffix': '.png'}, 'primary': True}]",False,4e6adae152b1c120600290a0,2-2993 Granville St.,CA,Vancouver,Canada,at W 14th Ave.,2022,"['2-2993 Granville St. (at W 14th Ave.)', 'Vancouver BC V6H 3J6', 'Canada']","[{'label': 'display', 'lat': 49.25898988397179, 'lng': -123.13892174557297}]",49.25898988397179,-123.13892174557297,,V6H 3J6,BC,Kyo Korean BBQ & Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ef53d9a29c24e3537666bf3,,CA,Vancouver,Canada,,2342,"['Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.222598747527755, 'lng': -123.15416308988415}]",49.222598747527755,-123.15416308988415,,,BC,Tokyo Thyme - Sushi•Noodles,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ace95e0f964a52051d120e3,2-2156 W Broadway,CA,Vancouver,Canada,btwn Yew & Arbutus,2247,"['2-2156 W Broadway (btwn Yew & Arbutus)', 'Vancouver BC V6K 2C8', 'Canada']","[{'label': 'display', 'lat': 49.263823486652306, 'lng': -123.15409527930643}]",49.263823486652306,-123.15409527930643,,V6K 2C8,BC,Temaki Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4e30c6882271c262dad9d7d7,2055 W 41st Ave.,CA,Vancouver,Canada,btwn West Blvd. & Maple,1000,"['2055 W 41st Ave. (btwn West Blvd. & Maple)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.23464664494074, 'lng': -123.15364378605695}]",49.23464664494074,-123.15364378605695,,,BC,Kerrisdale Nakamura,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4beda4116e8c20a10bae7061,1640 W Broadway,CA,Vancouver,Canada,btwn Pine & Fir,2373,"['1640 W Broadway (btwn Pine & Fir)', 'Vancouver BC V6J 1X6', 'Canada']","[{'label': 'display', 'lat': 49.26351355758341, 'lng': -123.14197540283203}]",49.26351355758341,-123.14197540283203,,V6J 1X6,BC,QQ Sushi,v-1563626117,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa81e63f964a5206e4f20e3,4512 W 10th Ave.,CA,Vancouver,Canada,at Sasamat St.,615,"['4512 W 10th Ave. (at Sasamat St.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.26381012770392, 'lng': -123.20957687692865}]",49.26381012770392,-123.20957687692865,West Point Grey,,BC,Sun Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b5fb5f5f964a5206bc929e3,4572 W 10th Ave.,CA,Vancouver,Canada,at Tolmie St.,643,"['4572 W 10th Ave. (at Tolmie St.)', 'Vancouver BC V6R 2J1', 'Canada']","[{'label': 'display', 'lat': 49.26372290006211, 'lng': -123.21133732795715}]",49.26372290006211,-123.21133732795715,,V6R 2J1,BC,Everyday Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4d18042881cea35dfee3eaec,3416 W Broadway,CA,Vancouver,Canada,at Waterloo St.,2193,"['3416 W Broadway (at Waterloo St.)', 'Vancouver BC V6R 2B3', 'Canada']","[{'label': 'display', 'lat': 49.26412197856093, 'lng': -123.18012714385986}]",49.26412197856093,-123.18012714385986,,V6R 2B3,BC,Sushi Vancouver Japanese Restaurant,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,58c84010d25ded11bd01409e,,CA,,Canada,,620,['Canada'],"[{'label': 'display', 'lat': 49.263901, 'lng': -123.207353}]",49.263901,-123.207353,,,,DoDo Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4c5e1edc2815c9282204b767,4480 W 10th Ave.,CA,Vancouver,Canada,at Sasamat St.,612,"['4480 W 10th Ave. (at Sasamat St.)', 'Vancouver BC V6R 2H9', 'Canada']","[{'label': 'display', 'lat': 49.26384653533914, 'lng': -123.20880015942281}]",49.26384653533914,-123.20880015942281,,V6R 2H9,BC,Hime Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,568ad037498e3181c10a5587,3772 West 10th Avenue,CA,Vancouver,Canada,,1742,"['3772 West 10th Avenue', 'Vancouver BC V6R 2G4', 'Canada']","[{'label': 'display', 'lat': 49.263518, 'lng': -123.186977}]",49.263518,-123.186977,,V6R 2G4,BC,Sushi Gallery,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4efe743402d580f8eeaa2f2d,3626 West 16th Avenue,CA,Vancouver,Canada,,2139,"['3626 West 16th Avenue', 'Vancouver BC V6R 3C4', 'Canada']","[{'label': 'display', 'lat': 49.25781690462439, 'lng': -123.18567581573569}]",49.25781690462439,-123.18567581573569,,V6R 3C4,BC,Dunbar Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4e44a5561f6e0a1ba5e0da96,2090 Alma St.,CA,Vancouver,Canada,,1712,"['2090 Alma St.', 'Vancouver BC V6R 4N6', 'Canada']","[{'label': 'display', 'lat': 49.26790606031457, 'lng': -123.18577370368521}]",49.26790606031457,-123.18577370368521,,V6R 4N6,BC,Ikebana Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4faec6c4e4b08a2bb97c568b,3692 W 4th Ave,CA,Vancouver,Canada,Alma St,1730,"['3692 W 4th Ave (Alma St)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.26862173696135, 'lng': -123.18544090094612}]",49.26862173696135,-123.18544090094612,Kitsilano,,BC,Irori Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4ac64f92f964a520a5b320e3,222-2155 Allison Rd.,CA,Vancouver,Canada,in UBC Village,2428,"['222-2155 Allison Rd. (in UBC Village)', 'Vancouver BC V6T 1T5', 'Canada']","[{'label': 'display', 'lat': 49.265822409134756, 'lng': -123.24223695561835}]",49.265822409134756,-123.24223695561835,,V6T 1T5,BC,One More Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4abee249f964a5206a9020e3,3347 W 4th Ave.,CA,Vancouver,Canada,btwn Waterloo & Blenheim,2223,"['3347 W 4th Ave. (btwn Waterloo & Blenheim)', 'Vancouver BC V6R 1N6', 'Canada']","[{'label': 'display', 'lat': 49.26856767756318, 'lng': -123.17865348185966}]",49.26856767756318,-123.17865348185966,Kitsilano,V6R 1N6,BC,Hitoe Sushi,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,5264889711d205ec029d2e6a,4422 W 10th Ave,CA,Vancouver,Canada,at Trimble St,644,"['4422 W 10th Ave (at Trimble St)', 'Vancouver BC V6R 2H9', 'Canada']","[{'label': 'display', 'lat': 49.26377049638328, 'lng': -123.20678411488923}]",49.26377049638328,-123.20678411488923,,V6R 2H9,BC,Takumi Japanese Restaurant,v-1563626118,,-1
West Point Grey,"[{'id': '4bf58dd8d48988d1d3941735', 'name': 'Vegetarian / Vegan Restaurant', 'pluralName': 'Vegetarian / Vegan Restaurants', 'shortName': 'Vegetarian / Vegan', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}, 'primary': True}]",False,4bbe46c81416a59329eef33c,3772 W 10th Ave,CA,Vancouver,Canada,at Alma St,1723,"['3772 W 10th Ave (at Alma St)', 'Vancouver BC V6R 2G4', 'Canada']","[{'label': 'display', 'lat': 49.263504825742004, 'lng': -123.1872596328567}]",49.263504825742004,-123.1872596328567,,V6R 2G4,BC,My Local Cafe,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b591571f964a520b97b28e3,8176 Granville St.,CA,Vancouver,Canada,,1276,"['8176 Granville St.', 'Vancouver BC V6P 4Z4', 'Canada']","[{'label': 'display', 'lat': 49.2116090803572, 'lng': -123.14042285560998}]",49.2116090803572,-123.14042285560998,,V6P 4Z4,BC,Sushi King House,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4ec1df94b8f7963bcea55949,125 -2971 Sexsmith Road,CA,Richmond,Canada,Bridgeport Road,1205,"['125 -2971 Sexsmith Road (Bridgeport Road)', 'Richmond BC V6X 2H4', 'Canada']","[{'label': 'display', 'lat': 49.192099928792544, 'lng': -123.12837699601472}]",49.192099928792544,-123.12837699601472,,V6X 2H4,BC,Shibuyatei Sushi & Larmen,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5d05a8ea061b51002c1f7ce4,8099 Granville St,CA,Vancouver,Canada,,1327,"['8099 Granville St', 'Vancouver BC V6P 4Z5', 'Canada']","[{'label': 'display', 'lat': 49.21217, 'lng': -123.140489}]",49.21217,-123.140489,,V6P 4Z5,BC,Sushi Bar Shu,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,53adeb8e498e617c3f168b66,7974 Granville St.,CA,Vancouver,Canada,67,1428,"['7974 Granville St. (67)', 'Vancouver BC V6P 4Z2', 'Canada']","[{'label': 'display', 'lat': 49.2134311913446, 'lng': -123.14022812445535}]",49.2134311913446,-123.14022812445535,,V6P 4Z2,BC,Sushi Hoon,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4cfee0d4c86e54811aa2c74a,,CA,Tsawwassen,Canada,,811,"['Tsawwassen BC', 'Canada']","[{'label': 'display', 'lat': 49.19594962514097, 'lng': -123.1257057768748}]",49.19594962514097,-123.1257057768748,,,BC,Peakaboo Sushi,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,530aa87f498eaf628edbd4fe,8273 Granville,CA,Vancouver,Canada,,1283,"['8273 Granville', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.211651473849884, 'lng': -123.14048713827447}]",49.211651473849884,-123.14048713827447,,,BC,Sushi Wow,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4bd0a671caff95213443cff0,8646 Granville Street,CA,Vancouver,Canada,70th Ave,985,"['8646 Granville Street (70th Ave)', 'Vancouver BC V6P 5A1', 'Canada']","[{'label': 'display', 'lat': 49.20783406979534, 'lng': -123.14022660255432}]",49.20783406979534,-123.14022660255432,,V6P 5A1,BC,Komi Sushi,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d1cb941735', 'name': 'Food Truck', 'pluralName': 'Food Trucks', 'shortName': 'Food Truck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}, 'primary': True}]",False,4c1af162b9f876b0ee937946,8740 Charles St,CA,Richmond,Canada,Smith St,948,"['8740 Charles St (Smith St)', 'Richmond BC', 'Canada']","[{'label': 'display', 'lat': 49.19450105454354, 'lng': -123.12693052246995}]",49.19450105454354,-123.12693052246995,,,BC,Fumisen Creative Sushi,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4b539c33f964a52078a427e3,2182-3779 Sexsmith St,CA,Richmond,Canada,,2001,"['2182-3779 Sexsmith St', 'Richmond BC V6X 3Z9', 'Canada']","[{'label': 'display', 'lat': 49.18494771497611, 'lng': -123.12984566574443}]",49.18494771497611,-123.12984566574443,,V6X 3Z9,BC,Sushi House,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4bbff3034cdfc9b6174a9221,#1278 - 8888 Odlin Crescent,CA,Richmond,Canada,Cambie Street,2055,"['#1278 - 8888 Odlin Crescent (Cambie Street)', 'Richmond BC V6X 3Z8', 'Canada']","[{'label': 'display', 'lat': 49.18455375471818, 'lng': -123.12611946157013}]",49.18455375471818,-123.12611946157013,,V6X 3Z8,BC,Sushi Hachi,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,568b036b498e7f62b72f6ddd,49th Ave,CA,Vancouver,Canada,,2016,"['49th Ave', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.220921, 'lng': -123.125767}]",49.220921,-123.125767,,,BC,sushi mura,v-1563626118,,-1
Marpole,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4ad8c2c8f964a5206f1421e3,1488 - 8388 Capstan Way,CA,Vancouver,Canada,at Sexsmith Rd,1724,"['1488 - 8388 Capstan Way (at Sexsmith Rd)', 'Vancouver BC V6X 4A7', 'Canada']","[{'label': 'display', 'lat': 49.18742853637298, 'lng': -123.12876806800608}]",49.18742853637298,-123.12876806800608,,V6X 4A7,BC,Richmond Sushi,v-1563626118,,-1
Oakridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b591571f964a520b97b28e3,8176 Granville St.,CA,Vancouver,Canada,,2381,"['8176 Granville St.', 'Vancouver BC V6P 4Z4', 'Canada']","[{'label': 'display', 'lat': 49.2116090803572, 'lng': -123.14042285560998}]",49.2116090803572,-123.14042285560998,,V6P 4Z4,BC,Sushi King House,v-1563626119,,-1
Oakridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,51f1caa5e4b0e079471af811,6485 Oak St,CA,Vancouver,Canada,at W 49th Ave,612,"['6485 Oak St (at W 49th Ave)', 'Vancouver BC V6M 2W7', 'Canada']","[{'label': 'display', 'lat': 49.226806836751095, 'lng': -123.12873761134858}]",49.226806836751095,-123.12873761134858,,V6M 2W7,BC,Sushi Mura,v-1563626119,,-1
Oakridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ba67189f964a520035339e3,423-650 W 41st Ave,CA,Vancouver,Canada,at Oakridge Centre,522,"['423-650 W 41st Ave (at Oakridge Centre)', 'Vancouver BC V5Z 2M9', 'Canada']","[{'label': 'display', 'lat': 49.23298156131314, 'lng': -123.11770479207854}]",49.23298156131314,-123.11770479207854,,V5Z 2M9,BC,Togo Sushi,v-1563626119,,-1
Oakridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ac003e0f964a520769320e3,5888 Cambie St.,CA,Vancouver,Canada,at W. 43rd Ave.,497,"['5888 Cambie St. (at W. 43rd Ave.)', 'Vancouver BC V5Z 3A8', 'Canada']","[{'label': 'display', 'lat': 49.23189151583755, 'lng': -123.11597429281706}]",49.23189151583755,-123.11597429281706,,V5Z 3A8,BC,Samurai Sushi House,v-1563626119,,-1
Oakridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4c91570e7088a1432138b043,5333 West Blvd.,CA,Vancouver,Canada,at 37th Ave.,2705,"['5333 West Blvd. (at 37th Ave.)', 'Vancouver BC V6M', 'Canada']","[{'label': 'display', 'lat': 49.23773908677557, 'lng': -123.15545797701616}]",49.23773908677557,-123.15545797701616,,V6M,BC,Sushi King House,v-1563626119,,-1
Oakridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,568b036b498e7f62b72f6ddd,49th Ave,CA,Vancouver,Canada,,943,"['49th Ave', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.220921, 'lng': -123.125767}]",49.220921,-123.125767,,,BC,sushi mura,v-1563626119,,-1
Oakridge,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,54519856498e17c9f16771ef,4855 Main Street,CA,Vancouver,Canada,,1963,"['4855 Main Street', 'Vancouver BC V5V 3R9', 'Canada']","[{'label': 'display', 'lat': 49.24123968497455, 'lng': -123.10177573835661}]",49.24123968497455,-123.10177573835661,,V5V 3R9,BC,Sushi Hub,v-1563626119,,-1
Oakridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4be493692468c928f2f9fe42,2178 West 41st Ave.,CA,Vancouver,Canada,at Yew St.,2772,"['2178 West 41st Ave. (at Yew St.)', 'Vancouver BC V6M 1Z1', 'Canada']","[{'label': 'display', 'lat': 49.23461546793014, 'lng': -123.15793463491332}]",49.23461546793014,-123.15793463491332,,V6M 1Z1,BC,Asa Sushi,v-1563626119,,-1
